age,gender,income,privacy_risk,financial_risk,product_risk,perceived_risk,perceived_value,engagement,satisfaction,repeat_purchase,privacy_proxy,financial_proxy,product_proxy,price_sensitivity,discount_sensitivity,purchase_amount,basket_size,return_rate,channel_used,time_on_page,bounce_rate,ctr,time_to_first_action,switching_freq,online_offline_ratio,geo_engagement,nps,loyalty_program_usage,clv,brand_advocacy,purchase_intention
37,Male,Medium,4,4,4,4.0,4,6,7,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Male,Medium,4,4,4,4.0,4,4,7,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,6,5,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,0,0.667572740729079
33,Female,Medium,4,4,4,4.0,4,6,7,1,3,4,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Desktop,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
34,Female,Medium,4,4,4,4.0,4,5,3,1,3,6,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
33,Female,Medium,4,4,4,4.0,4,6,7,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Desktop,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Male,Medium,4,4,4,4.0,4,4,7,1,3,2,7,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Desktop,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
33,Female,Medium,4,4,4,4.0,4,6,7,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,5,3,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,In-Store,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
34,Female,Medium,4,4,4,4.0,4,5,3,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,4,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Desktop,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,6,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,0,0.667572740729079
37,Male,Medium,4,4,4,4.0,4,6,7,1,3,2,2,0.3354652493219686,0.3954287610697853,52.28691735468062,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,191.74359962161193,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,4,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Desktop,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.6917826566777465
34,Female,Medium,4,4,4,4.0,4,5,4,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,412.7320864584971,1,0.667572740729079
33,Female,Medium,4,4,4,4.0,4,3,7,1,3,4,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.44257469868611565,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,874.645800785057,1,0.667572740729079
33,Female,Medium,4,4,4,4.0,4,6,7,1,3,4,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Desktop,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,106.11764915821337,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,4,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.32886372826433025,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
33,Female,Low,4,4,4,4.0,4,6,7,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Desktop,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5723115187435663,27,2,795.0841772732682,1,0.667572740729079
36,Female,Medium,4,4,4,4.0,4,6,7,1,3,4,2,0.37852917125416663,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,8.822893357063718,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
34,Female,Medium,4,4,4,4.0,4,5,3,1,3,6,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.6222482355466289,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,0,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.6248925800950454,27,2,795.0841772732682,1,0.667572740729079
37,Male,Medium,4,4,4,4.0,5,6,4,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
34,Female,Medium,4,4,4,4.0,3,5,3,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,3,6,3,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,6,2,0.3354652493219686,0.3954287610697853,83.49762003190445,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,2,5,0.29379923369778327,0.3954287610697853,48.39004316254615,4,0.22457019602112713,Desktop,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.4959998027949446,27,2,795.0841772732682,0,0.667572740729079
37,Female,Medium,4,4,4,4.0,5,6,7,1,3,6,2,0.3354652493219686,0.45739781547636627,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,0,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.5306629480892144,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,High,4,4,4,4.0,4,6,7,1,3,2,2,0.3354652493219686,0.4703537870234853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,6.230181387164552,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,6,2,0.3354652493219686,0.3920844214612452,48.39004316254615,3,0.22457019602112713,Desktop,306.8712645192204,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,3,2,0.3354652493219686,0.5289922692995555,40.44767916624575,3,0.21889218115257938,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,5,7,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.307539823012902,Mobile,274.2998937344969,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,1,795.0841772732682,1,0.667572740729079
33,Male,Medium,4,4,4,4.0,4,6,7,1,3,2,2,0.1049778649933808,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Desktop,230.588175509466,0.48230884622766,0.015919651395720238,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,424.2448300097935,1,0.667572740729079
37,Female,High,4,4,4,4.0,4,6,7,1,3,2,2,0.3354652493219686,0.3954287610697853,1.2355911336218448,4,0.3139504331675554,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,2,6,7,1,3,4,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,206.70924819583385,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,6,1,3,4,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.6354624073341565,0.4959998027949446,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,3,7,1,3,4,3,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,90,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,1,3,2,0.04134231303077912,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,5,3,4,4.0,4,6,7,1,3,2,3,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Desktop,176.8887780038856,0.2639333041559691,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,4,7,1,5,2,2,0.3354652493219686,0.6046738262889911,48.39004316254615,3,0.22457019602112713,Desktop,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,4.1856894532893385,1,0.3780252319723558,0.5001600721911736,-9,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,5,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.1814910145796186,0.026135457085928203,7.773697305657983,1,0.4201450758393222,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,4,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,4,3460.6570858085324,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,6,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.12131992540883059,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
33,Female,Medium,4,4,4,4.0,4,6,7,1,3,2,4,0.3354652493219686,0.5398216950266755,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.1463763799590311,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
35,Female,Medium,4,4,4,4.0,4,6,7,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.08783012777309213,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
37,Female,Medium,4,4,4,4.0,4,6,7,1,5,5,2,0.3354652493219686,0.7163671722404023,48.39004316254615,3,0.22457019602112713,Desktop,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
33,Female,Medium,4,4,4,4.0,4,3,7,1,3,4,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Desktop,176.8887780038856,0.2923487925628194,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,874.645800785057,1,0.22224762955037095
37,Other,Medium,4,4,4,4.0,4,6,7,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.6079749685075786,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.6627002878765226,27,1,795.0841772732682,1,0.667572740729079
34,Male,Medium,4,4,4,4.0,4,5,3,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.55210933173002,Mobile,176.8887780038856,0.1836750908977522,0.026135457085928203,7.773697305657983,1,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
43,Male,High,5,4,7,5.333333333333333,4,4,3,0,6,5,6,0.23836536348627455,0.4328260026209146,63.17781167286332,1,0.3613949248675811,Desktop,283.31685218838766,0.498309653448155,0.02349422705072237,7.088521359010418,1,0.43486283780640406,0.42691749995460704,33,2,483.0532272845386,1,0.612565240609919
41,Female,Medium,4,5,5,4.666666666666667,5,5,6,1,4,4,5,0.2761476806739638,0.4472756002123685,17.9667478385487,2,0.2754531251613134,Mobile,314.4473182988415,0.37715726552051054,0.02882303051871177,4.2202603235665315,1,0.5229131349857962,0.6769761678290294,-3,3,83.76577020253134,1,0.567957270676575
28,Male,Medium,5,5,4,4.666666666666667,4,2,3,0,6,6,4,0.3022592212680248,0.42228611117162834,20.76621263885549,2,0.3763941153449744,Mobile,124.63717188476363,0.20814288522131458,0.03801141553360984,8.112389472595828,1,0.6310861901127471,0.35399684103684526,36,3,225.39951724939044,1,0.48845461761855086
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,2,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,2,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
26,Female,High,4,5,4,4.333333333333333,5,5,6,1,4,4,5,0.0,0.2658992466367797,17.508819603680184,2,0.39419599805582595,Desktop,214.06494824643318,0.3443928063192637,0.042652830824758334,6.997652812171598,1,0.2355783399281615,0.5525217984577373,56,1,222.9465006125146,1,0.2401215054114077
48,Female,Low,4,5,3,4.0,4,3,3,0,4,4,3,0.6729590205801939,0.5147868307166852,30.17585551829635,3,0.5870922450987207,Desktop,205.38412937514002,0.37569750632208243,0.039240203839422845,6.100591708816777,1,0.6956530878017394,0.48727163468227414,8,1,80.58244618004728,0,0.6500661754267254
51,Male,Medium,5,4,3,4.0,3,1,2,0,5,4,3,0.5939159092578936,0.5677150131598088,34.533980387176676,1,0.5473852420948322,Mobile,145.6810353974604,0.2023252015380364,0.02146769526104373,7.962727631416578,1,0.33454254674056766,0.5743432499973941,-2,3,311.15132434734517,1,0.36569972768839215
36,Female,Medium,6,3,1,3.3333333333333335,4,4,2,0,5,3,2,0.0,0.3361851002553478,12.028538709697946,3,0.3087901687294615,Mobile,170.56673222523173,0.16791999877063363,0.0,6.931279203563376,1,0.3983755674272706,0.3740471940203852,11,2,3488.798253404318,1,0.5301993461273007
22,Male,Low,3,2,2,2.3333333333333335,3,4,4,1,4,2,2,0.0,0.4626103287196604,69.18252717157857,1,0.207642407676978,Mobile,144.61293896770547,0.33611076132397233,0.050816807624363955,6.155261483969618,1,0.7125514463553105,0.7160355953613214,55,3,538.0228692566576,1,0.45900027449581005
41,Male,Low,3,2,6,3.6666666666666665,3,3,3,0,3,2,5,0.5747025800158013,0.597097391415781,20.100558172204085,3,0.5744833703578078,Desktop,563.0335302204446,0.44932847540087834,0.03909134695588488,7.586188744408552,1,0.30168321318119856,0.5672000652312335,55,2,71.89634232289937,1,0.4040922544700916
28,Other,Medium,5,2,2,3.0,3,2,2,0,5,2,2,0.0,0.4876862026800004,41.49564391116683,6,0.6642737029496111,Desktop,300.48707078063387,0.40523765190339717,0.021071838669677687,8.268796041973811,1,0.5985676336294968,0.5542861531491253,3,3,273.42528975645786,0,0.5534060551481914
41,Male,Medium,6,4,2,4.0,2,4,4,1,6,4,1,0.490516268668127,0.5555981004489128,35.403540315403944,1,0.5106677176396149,Mobile,38.368060576036214,0.36613679134860616,0.020710726375582272,4.3336470845154755,1,0.4753364585884746,0.5131764843538308,50,1,26.36663476552916,1,0.13538594289140893
28,Male,High,6,5,4,5.0,4,4,3,0,5,6,4,0.09311159737249389,0.4733334923450822,94.12406426660894,2,0.46867052205993626,Desktop,335.16826616892536,0.37105677233212264,0.0,5.038570363012268,2,0.4264539095256565,0.9152287439709692,62,4,14.706261391665102,1,0.6379028038009419
37,Female,Medium,4,4,4,4.0,4,6,7,1,3,3,2,0.3354652493219686,0.3954287610697853,48.39004316254615,3,0.22457019602112713,Mobile,176.8887780038856,0.48230884622766,0.026135457085928203,7.773697305657983,3,0.3780252319723558,0.5001600721911736,27,2,795.0841772732682,1,0.667572740729079
36,Female,Low,4,4,4,4.0,4,2,6,0,4,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
36,Male,Low,4,4,4,4.0,4,2,6,0,4,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
33,Female,Low,4,4,4,4.0,4,2,2,0,4,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,1,0.6742282244102578
33,Male,Low,4,4,4,4.0,4,2,6,0,4,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
26,Male,Low,4,4,4,4.0,4,2,3,0,4,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
33,Male,Medium,4,4,4,4.0,4,2,6,0,4,2,5,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
36,Female,Low,4,4,4,4.0,4,2,6,0,2,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
36,Female,Low,4,4,4,4.0,4,2,6,0,4,6,5,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
33,Male,Medium,4,4,4,4.0,4,2,6,0,4,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
33,Female,Medium,4,4,4,4.0,4,2,6,0,4,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
18,Male,Low,4,4,4,4.0,4,2,6,0,6,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
36,Female,Low,4,4,4,4.0,4,2,1,0,4,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
26,Male,Low,4,4,4,4.0,4,2,5,0,4,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
36,Female,Low,4,4,4,4.0,4,2,6,0,4,3,6,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
36,Female,Low,4,4,4,4.0,4,2,6,0,4,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Mobile,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
29,Female,Low,4,4,4,4.0,4,2,6,0,6,3,5,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,1,0.6742282244102578
29,Female,Low,4,4,4,4.0,4,2,6,0,6,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,1,0.6742282244102578
26,Male,Low,4,4,4,4.0,4,2,6,0,4,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
29,Female,Low,4,4,4,4.0,4,2,6,0,6,3,4,0.32767058415870315,0.40328687895574555,47.82909013016101,3,0.22503218473907266,Desktop,175.99689842074258,0.48860481096488806,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,1,0.6742282244102578
36,Male,Low,4,4,4,4.0,4,2,2,1,4,3,3,0.32767058415870315,0.40328687895574555,53.051172931823125,3,0.22503218473907266,Mobile,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
36,Female,Low,4,4,4,4.0,4,2,4,1,4,3,4,0.32767058415870315,0.40328687895574555,53.051172931823125,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
25,Male,Medium,4,4,4,4.0,4,2,6,0,4,4,3,0.32767058415870315,0.40328687895574555,53.051172931823125,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
33,Male,Low,4,4,4,4.0,4,2,4,0,4,3,5,0.32767058415870315,0.40328687895574555,53.051172931823125,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
36,Male,Low,4,4,4,4.0,4,2,4,1,4,3,4,0.32767058415870315,0.40328687895574555,53.051172931823125,3,0.22503218473907266,Desktop,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,1,0.6742282244102578
36,Male,Low,4,4,4,4.0,4,2,6,0,3,3,4,0.32767058415870315,0.40328687895574555,53.051172931823125,3,0.22503218473907266,Mobile,175.99689842074258,0.45227970043543875,0.02590737469941007,7.797759801833031,1,0.37330771714885097,0.5021201434647979,28,2,815.0149854619835,0,0.6742282244102578
